path,type,Language,translationOf,id,title,text,description,hebergementsConcernes,maisonsTourisme,startDate,endDate,state,image
sejour-fute/halloween-magie-et-enchantement-a-comblain-au-pont,SejourFute,fr,,halloween-magie-et-enchantement-a-comblain-au-pont,Halloween à Comblain-au-Pont,"
<p align=""center""><img class=""image-inline"" src=""halloween-comblain-au-pont"" alt=""gîte et chambre d'hôtes pour Halloween à Comblain au Pont"" /><br /></p>
<p>La Sorcière Barbastella et l’Elfe de la Lumière vous invitent à entrer dans le monde merveilleux de la magie et de l’enchantement à la Grotte de l’Abîme et au Centre d’Interprétation de la Chauve-Souris.</p>
<p><b>A la Grotte de l’Abîme</b></p>
<p>L’Elfe et ses lucioles magiques, vous emmènent dans les tréfonds découvrir un monde secret et fantasmagorique où l’on peut assister à la danse des feux follets.</p>
<p><b>Au Centre d’Interprétation de la Chauve-Souris</b></p>
<p>Ce curieux bâtiment surplombant l’ancienne carrière du Grand Banc est l’antre de la sorcière « Barbastella ».  Illusion ou sorcellerie ?  Dans une ambiance de surprise et d’étonnement, vous tenterez de percer les secrets de ce personnage énigmatique et de ses amies les chauves-souris.</p>
<p><i><b>Informations pratiques et réservations<br /></b></i></p>
<p><i>Les sites seront ouverts tous les jours du 25 octobre au 2 novembre.<br />Visite guidée à : 10h30, 12h30, 14h00, 15h30, 17h00 (durée 1h15).<br />Bureau du Tourisme - Place Leblanc, 
1 à 4170 Comblain-au-Pont<br />04/369 26 44 - <a href=""mailto:tourisme@comblainaupont.be"">tourisme@comblainaupont.be</a></i></p>
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/"" target=""_blank"">Office du Tourisme de Comblain au Pont</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Maison du Tourisme Pays d'Ourthe-Amblève</a></p>
</li></ul>
<p></p>
","Du 25 octobre au 2 novembre 2008, la Sorcière Barbastella et l’Elfe de la Lumière débarquent à Comblain-au-Pont pour fêter Halloween. ",,16,2008/09/11,2008/11/02,publish,
sejour-fute/halloween-magie-et-enchantement-a-comblain-au-pont/halloween-comblain-au-pont-1,Vignette,,,halloween-comblain-au-pont-1,Halloween Comblain-au-Pont,,vakantiewoning,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/halloween-magie-et-enchantement-a-comblain-au-pont/halloween-comblain-au-pont-1
sejour-fute/halloween-magie-et-enchantement-a-comblain-au-pont/halloween-comblain-au-pont,Image,,,halloween-comblain-au-pont,Halloween Comblain-au-Pont,,logement,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/halloween-magie-et-enchantement-a-comblain-au-pont/halloween-comblain-au-pont
sejour-fute/week-end-du-bois,SejourFute,fr,,week-end-du-bois,Week-end du bois,"
<p align=""center""><b><img class=""image-inline"" src=""week-end-du-bois-1"" alt=""Week-end du bois"" /><br /></b></p>
<p><b>Approches du bois</b><br />exposition croisée de sculptures d’artisanat sur bois par Christian Jamoye (mobiliers sculptés à la tronçonneuse) et Danilo Malmusi (objets sculptés à l’Opinel) – Les artistes travailleront  sur place.</p>
<p><b>Approches de l’arbre</b><br />sensibilisation aux soins des arbres et démonstration de soins en  hauteur</p>
<p><b>Tree climbing</b><br />initiation aux techniques de grimpe aux arbres – Animations pour les enfants à partir de 8 ans</p>
<p><b>Découverte du bois et de la forêt</b><br />balade (sur réservation) avec un guide nature de l’asbl Découverte de Comblain-au-Pont et environs.  Apprenez à reconnaître les différentes essences d’arbres et à connaître leurs utilisations pratiques. Départ de la balade chaque jour à 10.00 du bâtiment d’accueil de la grotte.</p>
<p><i><b>Informations pratiques et réservations</b></i></p>
<p><i>balade : adulte 4€, enfant (6-11ans) 2€<br />balade et visite de la grotte : adulte 10€, enfant (6-11ans) 6€<br />visite de la grotte : adulte 8€, enfant (6-11ans) 5€</i><i><br /></i></p>
<p><i>balade uniquement sur réservation<br />visite de la grotte à : 10h30, 12h30, 14h00, 15h30, 17h00</i></p>
<p><i>Bureau du Tourisme - Place Leblanc, 
1 à 4170 Comblain-au-Pont<br />04/369 26 44 - <a href=""mailto:tourisme@comblainaupont.be"">tourisme@comblainaupont.be</a></i></p>
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/Le-week-end-du-bois-2008"" target=""_blank"">Le Week-End du Bois 2008</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.comblainaupont.be/"" target=""_blank"">Office du Tourisme de Comblain au Pont</a></p>
</li><li>
<p class=""discreet""><a href=""http://www.ourthe-ambleve.be/"" target=""_blank"">Maison du Tourisme Pays d'Ourthe-Amblève</a></p>
</li></ul>
<p></p>
","Du 17 au 19 octobre 2008, Comblain-au-Pont vous propose un week-end sur le thème du bois.",,16,2008/09/11,2008/10/19,publish,
sejour-fute/week-end-du-bois/week-end-du-bois,Vignette,,,week-end-du-bois,Week-end du bois,,Comblain au Pont,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/week-end-du-bois/week-end-du-bois
sejour-fute/week-end-du-bois/week-end-du-bois-1,Image,,,week-end-du-bois-1,Week-end du bois,,gîte et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/week-end-du-bois/week-end-du-bois-1
sejour-fute/semaine-europeenne-tourisme-rural-porte-ouverte,SejourFute,fr,,semaine-europeenne-tourisme-rural-porte-ouverte,Live Europe : Journée Portes Ouvertes,"
<div align=""center""><img class=""image-inline"" src=""semaine-europenne-du-tourisme-rural-journee-portes-ouvertes-1"" alt=""Semaine europénne du tourisme rural : Journée Portes Ouvertes"" /><br />
<p align=""left"">Pour terminer la semaine européenne du tourisme rural, les Gîtes de Wallonie vous ouvrent leurs portes.</p>
<p align=""left"">Découvrez nos gîtes et chambres d'hôtes sur le territoire de la Maison du Tourisme de Namur et pourquoi pas réservez vos prochaines vacances.</p>
<p align=""left"">Les aménagements et le confort offert sont parmi les composantes du succès de nos hébergements, mais ils sont loin d'être les seuls.  L'authenticité, la convivialité, l'harmonie, la découverte, la chaleur de l'accueil, la connaissance de sa région et de ses atouts sont autant d'éléments constituant la réussite d'un séjour dans notre réseau.</p>
<p align=""left"">Les hébergements seront ouverts aux visiteurs de 10 à 13h et de 14 à 16h.</p>
<p align=""left"">Nous vous proposons également de visiter les <a href=""http://www.valdesamson.be/nature/grottes.php"" target=""_blank"">Grottes de Goyet</a> à 15h30 au tarif préférentiel de 6.00€/p. - code promo : Gîtes de Wallonie.<br /></p>
</div>
","Le 12 avril 2008, à la découverte des Gîtes et Chambres d'hôtes de Wallonie",636|447|977|384|355|12,,2008/02/26,2008/04/13,publish,
sejour-fute/semaine-europeenne-tourisme-rural-porte-ouverte/semaine-europenne-du-tourisme-rural-journee-portes-ouvertes,Vignette,,,semaine-europenne-du-tourisme-rural-journee-portes-ouvertes,Semaine europénne du tourisme rural : Journée Portes Ouvertes,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/semaine-europeenne-tourisme-rural-porte-ouverte/semaine-europenne-du-tourisme-rural-journee-portes-ouvertes
sejour-fute/semaine-europeenne-tourisme-rural-porte-ouverte/semaine-europenne-du-tourisme-rural-journee-portes-ouvertes-1,Image,,,semaine-europenne-du-tourisme-rural-journee-portes-ouvertes-1,Semaine europénne du tourisme rural : Journée Portes Ouvertes,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/semaine-europeenne-tourisme-rural-porte-ouverte/semaine-europenne-du-tourisme-rural-journee-portes-ouvertes-1
sejour-fute/semaine-europeenne-tourisme-rural-activite-nature,SejourFute,fr,,semaine-europeenne-tourisme-rural-activite-nature,Live Europe : Activités Nature,"
<p align=""center""><img src=""semaine-europenne-du-tourisme-rural-activites-nature"" alt=""Semaine europénne du tourisme rural : activités nature"" /></p>
<p>La nature est source de richesses, de découvertes et ce ne sont certainement pas nos propriétaires qui diront le contraire.  A partir de l'hébergement, partez à la découverte de la nature wallonne et de ses beautés.</p>
<br />
<table class=""plain"">
<tbody>
<tr>
<td><img src=""photos_heb/CHECR9101387501.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Les Genêts<br /></b></p>
<p>Les Genêts vous invite à une journée complète sur le thème de la nature.</p>
<p>Arrivée vers 10h30 : le matin sera réservé à l'explication de diverses réalisations dans l'hébergement (construction ossature bois, isolation et panneaux solaires).</p>
<p>Le midi, un repas simple et naturel vous sera proposé : charcuterie, fromage, salade, pains et boisson (10€/p.). Réservation pour le repas pour le 4 avril au plus tard.<br /></p>
<p>Vers 13h, pour les personnes intéressées par la découverte nature, une ballade d'environ 1h30-2h vous sera proposée.</p>
<p>Au retour, des explications liées au système de purification de l'eau de pluie et au lagunage vous seront données.</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""photos_heb/GR6104115100.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Les Sittelles</b></p>
<p>""Les Sittelles"" vous emmène à la découverte du plateau du Vieux Château au Pont de Bonne; site majeur sur le plan botanique, historique et paysager.</p>
<p>Les promenades auront lieu à 10 à 14h et dureront environ 1 heure.</p>
<p>D'autres réalisations importantes pourront également être présentées : utilisation du bois local pour la fabrication du living et des placards, sèche-linge à énergie solaire et éolienne, potager et verger bio, compostage pour amender le potager, récupération de l'eau de pluie...</p>
<p class=""discreet"">Les sittelles participe également à la <a href=""sejour-fute/semaine-europeenne-tourisme-rural-eau"">journée de l'eau</a> le mardi 8 avril 2008.    <br /></p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""photos_heb/GR610280200.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Ferme d'en Haut<br /></b></p>
<p>La Ferme d'en Haut vous propose 3 balades originales et inédites : à l'aide d'un album photo, partez à la découverte de la région.  Sans vous souciez de cartes ou de balisage mais uniquement en suivant les photographies mettez-vous en route.  Elles vous donneront le chemin à suivre mais aussi des indications sur les paysages et les monuments que vous croiserez.<br /></p>
<p>Les promenades ont lieu à 13 et 15h.</p>
<p>D'autres réalisations sont également présentes : tri des déchets, déchets organiques pour animaux, jardins...</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""photos_heb/GR8403378900.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Le Liteau</b></p>
<p>La propriétaire - guide du terroir et guide nature et environnement - vous accompagne pour une découverte des environs immédiats du village.  Le fil conducteur est l'eau et les arbres : d'où vient l'eau de notre robinet? quid de ""notre"" moule perlière (pourquoi s'en préoccuper? pourquoi est-elle en voie de disparition? quelles sont les actions menées dans le cadre du projet Life?)? comment gérer une zone humide de grand intérêt biologique (exemple de celle de Rimanvaux)? l'avenir de notre forêt d'Anlier, la forêt la plus ancestrale de Belgique?...</p>
<p>Les promenades ont lieu à 9h30 et 15h. Durée prévue : 1h45 à 2h30 suivant le souhait des participants (prévoir des bottes et des vêtements de circonstance!).</p>
<p>Le gîte est accessible toute la journée de 9h30 à 19h.</p>
<p class=""discreet"">
Le Liteau participe également à la <a href=""sejour-fute/semaine-europeenne-tourisme-rural-preservation-energies"">journée préservation des énergies</a> le jeudi 10 avril 2008.</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""photos_heb/GR830400100.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Amande et Amandine</b></p>
<p>Les gîtes Amande et Amandine (accessible aux personnes à mobilité réduite, et tout deux gîtes ruraux, gîtes Panda et gîtes Plus Bébé Tendresse) ouvrent leurs portes de 11 à 16h. Une promenade guidée dans le jardin est prévue avec l'objectif d'expliquer les plantes ""sauvages"" comestibles du jardin.</p>
<p>Le visiteur aura l'occasion de goûter quelques plantes, et pourquoi pas, d'apprendre quelques recettes... L'occasion aussi de découvrir un jardin encore ensommeillé, mais déjà ouvert à toute vie printanière... Découverte des ""concepts verts"" mis en place par les propriétaires.</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""photos_heb/GR820050105.jpg"" /></td>
<td><br /></td>
<td>
<p><b>La Corteille : le Pic noir et la Cigogne noire</b></p>
<p>Si le temps le permet, découverte des traces de castors (il est impératif de se munir de bottes en caoutchouc), terriers de blaireaux et valorisation naturelle d""un terrain mis à blanc.</p>
<p>Départ de la promenade à 14h. Durée prévue entre 1h et 2h.</p>
</td>
</tr>
</tbody>
</table>
<br />","Le 9 avril 2008, redécouvrez la nature wallonne avec les hébergements Gîtes de Wallonie.",429|1083|249|1007|270|955|40,,2008/03/03,2008/04/12,publish,
sejour-fute/semaine-europeenne-tourisme-rural-activite-nature/semaine-europenne-du-tourisme-rural-activites-nature,Image,,,semaine-europenne-du-tourisme-rural-activites-nature,Semaine europénne du tourisme rural : activités nature,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/semaine-europeenne-tourisme-rural-activite-nature/semaine-europenne-du-tourisme-rural-activites-nature
sejour-fute/semaine-europeenne-tourisme-rural-activite-nature/semaine-europenne-du-tourisme-rural-activites-nature-1,Vignette,,,semaine-europenne-du-tourisme-rural-activites-nature-1,Semaine europénne du tourisme rural : activités nature,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/semaine-europeenne-tourisme-rural-activite-nature/semaine-europenne-du-tourisme-rural-activites-nature-1
sejour-fute/semaine-europeenne-tourisme-rural-preservation-energies,SejourFute,fr,,semaine-europeenne-tourisme-rural-preservation-energies,Live Europe : Préservation des énergies,"<br />
<p align=""center""><img class=""image-inline"" src=""semaine-europenne-du-tourisme-rural-preservation-des-energies-1"" alt=""Semaine europénne du tourisme rural : Préservation des énergies"" /></p>
<p align=""left"">La journée se devra d'être ensoleillée puisque nous vous proposons de découvrir l'utilisation des énergies vertes : panneaux photo-voltaïques, panneaux solaires, mais aussi les techniques modernes de chauffage d'un bâtiment.</p>
<p align=""left"">Les techniques modernes permettent effectivement de réaliser d'importantes économies en matière d'utilisation des énergies fossiles.</p>
<p align=""left""></p>
<table class=""plain"">
<tbody>
<tr>
<td><img src=""/photos_heb/GR850460200.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Non Loin de l'Arlune<br /></b></p>
<p>Non Loin de l'Arlune dispose de panneaux solaires pour l'eau du gîte et de la maison des propriétaires.</p>
<p class=""discreet"">Non Loin de l'Arlune ouvre ses portes de 14 à 18h.<br /></p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""/photos_heb/GR9105949900.jpg"" /></td>
<td><br /></td>
<td><b>Ferme du Colombier : Les Coquelicots<br /></b>
<p></p>
<p>Les Coquelicots est un gîte écologique plafonné entièrement à l'argile et sans aucune trace de métaux lourds ni de cages de Faraday.</p>
<p class=""discreet"">La Ferme du Colombier : Les Coquelicots ouvre ses portes de 10 à 12h et de 13 à 16h.<br /></p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""/photos_heb/GR8403378900.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Le Liteau</b></p>
<p>Les propriétaires vous commenteront leurs réalisations vertes : panneaux solaires pour le sanitaire, poêles à pellets et projet de panneaux photovoltaïques (via groupement d'achat).</p>
<p class=""discreet"">Le Liteau ouvre ses portes de 9h30 à 19h.</p>
<p class=""discreet"">
Le Liteau participe également à la <a href=""sejour-fute/semaine-europeenne-tourisme-rural-activite-nature"">journée activités nature</a> le mercredi 9 avril 2008.</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""/photos_heb/GRECR8400989800.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Aubyvouac</b></p>
<p>Aubyvouac présente deux particularités principales :  un chauffage pompe à chaleur (extraction de la chaleur contenue dans le sous-sol pour le chauffage par le sol et l'eau chaude) et une construction de type ossature bois.</p>
<p class=""discreet"">Aubyvouac ouvre ses portes de 10 à 12h et de 13 à 16h.</p>
<p class=""discreet"">Aubyvouac participe également à la <a href=""sejour-fute/semaine-europeenne-tourisme-rural-eau"">journée de l'eau</a> le mardi 8 avril 2008.</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""/photos_heb/MH8301278800.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Chez Tante Alice<br /></b></p>
<p>Chez Tante Alice ouvre ses portes pour vous expliquer leur parcours dans l'utilisation des panneaux solaires pour l'eau chaude sanitaire.  Une citerne d'eau de pluie est utilisée pour les lessives et les wc munis de chasse d'eau économique.  L'écologie se retrouve également  dans l'isolation de la véranda et du grenier avec de la cellulose mais aussi dans le plafonnage à l'argile sur mur de briques d'argile (régulateur d'humidité).</p>
<p class=""discreet"">Chez Tante Alice ouvre ses portes de 10 à 16h.</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""/photos_heb/GR910340300.jpg"" /></td>
<td><br /></td>
<td>
<p><b>La Fontanelle<br /></b></p>
<p>Le propriétaire sera présent pour vous accueillir et vous parler de ses préoccupations et efforts fournis par rapport au respect de l'environnement et de façon plus concrète de son expérience au niveau de l'énergie solaire (installation dans le gîte) et de l'intégration des concepts environnementaux dans l'accueil.</p>
<p class=""discreet"">La Fontanelle ouvre ses portes de 10h30 à 16h.</p>
</td>
</tr>
<tr>
<td><img src=""/photos_heb/CHECR9114191300.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Art'isane<br /></b></p>
<p>Découvrez les réalisations des propriétaires : puit canadien, isolation de la toiture avec de la cellulose et du chanvre. Dans l'après-midi, l'installateur du système de chauffage centra aux pellets couplés à des panneaux solaires sera également présent.</p>
<p class=""discreet"">Art'isane ouvre ses portes de 10 à 12h et de 14 à 16h.</p>
</td>
</tr>
</tbody>
</table>
<br />","Le 10 avril 2008, la préservation des énergies dans les gîtes et chambres d'hôtes de Wallonie",149|751|1007|1105|1006|233|1120|1119,,2008/03/03,2008/04/12,publish,
